	Loss	Train Corr	Val Corr
0	0.00744610745459795	0.8233936429023743	0.8046313524246216
1	0.00785739440470934	0.7986304759979248	0.7896707653999329
2	0.00780201843008399	0.7933026552200317	0.8083425760269165
3	0.007257693447172642	0.8030068874359131	0.8062238097190857
4	0.007747752591967583	0.791523277759552	0.8131515979766846
mean	0.007622193265706301	0.8019713878631591	0.8044040203094482
