	Loss	Train Corr	Val Corr
0	0.00014950409240555018	0.8270695805549622	0.8093240857124329
1	0.00016736675752326846	0.8179510235786438	0.8104750514030457
2	0.0001727109047351405	0.8122724890708923	0.831523060798645
3	0.00013710942585021257	0.8358435034751892	0.825344443321228
4	0.0001660929265199229	0.8274592757225037	0.8206880688667297
mean	0.00015855682140681894	0.8241191744804383	0.8194709420204163
