	Loss	Train Corr	Val Corr
0	0.0001666349999140948	0.8270585536956787	0.8125746846199036
1	0.00014905691205058247	0.8374201655387878	0.8268765211105347
2	0.00014830516010988504	0.8185799717903137	0.8214110732078552
3	0.00013536390906665474	0.8598440289497375	0.8312191963195801
4	0.00017849083815235645	0.8247026205062866	0.8123757243156433
mean	0.0001555703638587147	0.8335210680961609	0.8208914399147034
