	Loss	Train Corr	Val Corr
0	0.00017108685278799385	0.8303730487823486	0.8167759776115417
1	0.0001730114163365215	0.8120434880256653	0.8007038831710815
2	0.00017876124184112996	0.8027685880661011	0.8252121806144714
3	0.00015208689728751779	0.8231804966926575	0.8218237161636353
4	0.00016731905634514987	0.8100589513778687	0.8273847103118896
mean	0.0001684530929196626	0.8156849145889282	0.8183800935745239
