	Loss	Train Corr	Val Corr
0	0.00027555684209801257	0.6991415619850159	0.682769238948822
1	0.0002235343708889559	0.7052764296531677	0.6804447174072266
2	0.00028049948741681874	0.6668205857276917	0.70113605260849
3	0.0002642566687427461	0.6868274807929993	0.705046534538269
4	0.00022957692272029817	0.6936478018760681	0.6768176555633545
mean	0.0002546848583733663	0.6903427720069886	0.6892428398132324
