	Loss	Train Corr	Val Corr
0	0.00014884960546623915	0.8285139799118042	0.8111363649368286
1	0.00016469157708343118	0.8187583088874817	0.8092782497406006
2	0.00017509196186438203	0.8098187446594238	0.8276705145835876
3	0.00014635120169259608	0.8175414800643921	0.8055691719055176
4	0.00016711930220481008	0.8328158259391785	0.8230084776878357
mean	0.0001604207296622917	0.821489667892456	0.815332555770874
