	Loss	Train Corr	Val Corr
0	0.0001746866328176111	0.82145756483078	0.8120981454849243
1	0.00017614169337321073	0.8302630186080933	0.8279450535774231
2	0.000157114613102749	0.8152049779891968	0.8181908130645752
3	0.00015692102897446603	0.7980100512504578	0.8331711292266846
4	0.00016129390860442072	0.8347588181495667	0.8143885135650635
mean	0.00016523157537449152	0.8199388861656189	0.8211587309837342
