	Loss	Train Corr	Val Corr
0	0.0001585718709975481	0.8266943097114563	0.8148680329322815
1	0.00017322831263300031	0.8167526721954346	0.8084431886672974
2	0.00016243629215750843	0.8252965211868286	0.8259566426277161
3	0.00014450668822973967	0.8277551531791687	0.8266400098800659
4	0.0001841026678448543	0.7955368161201477	0.8134652972221375
mean	0.00016456916637253016	0.8184070944786072	0.8178746342658997
