	Loss	Train Corr	Val Corr
0	0.008196231909096241	0.808238685131073	0.796766459941864
1	0.006576027721166611	0.8334822654724121	0.8190187215805054
2	0.006539599038660526	0.8155249953269958	0.8099924921989441
3	0.007001081481575966	0.8397208452224731	0.817586362361908
4	0.008340242318809032	0.81184321641922	0.8015245795249939
mean	0.007330636493861675	0.8217620015144348	0.8089777231216431
